username; nickname; deskripsi; view_count; like_count; comment_count; save_count; link; tanggal_posting; scraped_time
nada_m7amed;دودا🦹🏻🤍;دود في شقتها😂❤️❤️;2500000.0;214000.0;519;6613;https://www.tiktok.com/@nada_m7amed/video/7281636779495607557?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-09-22;2023-10-27 05:09:51
zainah.mb;Zainah & Minnie;Sister Minnie is very misbehavior and hates everyone #funnycats  #funnycatsvideos  #arabfunny  #funnycatsoftiktok  #muslimcat  #funnyarabs  #muslimtiktok  ;4700000.0;688600.0;3730;47000.0;https://www.tiktok.com/@zainah.mb/video/7187435464368901382?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-01-11;2023-10-27 05:09:59
zainah.mb;Zainah & Minnie;Sister Minnie is an influencer for Modest Behaviour ✨ #muslimtiktok  #muslimfunny  #arabfunny  #funnyarabs  #funnycats  #funnycatsvideos  #funnycatsoftiktok  #scottishfold  #catlovers  #muslimcat  #arabtiktok  ;2000000.0;295000.0;976;13500.0;https://www.tiktok.com/@zainah.mb/video/7214144419019246853?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-03-24;2023-10-27 05:10:02
zainah.mb;Zainah & Minnie;The fact he is worried about the cats thirst more than his own 💔 #cats  #catlovers  #animalrescuer  #animalrescuersoftiktok  #animalrights  #catrescue  #catsoftiktok  #lovecatsforever  #heros  #lovecats  ;50100.0;11000.0;71;598;https://www.tiktok.com/@zainah.mb/video/7293974436103867654?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-26;2023-10-27 05:10:05
zainah.mb;Zainah & Minnie;Innocent cat is trapped under the rubble of her home that was demolished with her family in #gazanation  #cats  #catlovers  #animalrescuer  #animalrescuersoftiktok  #animalrights  #catrescue  #catsoftiktok  #lovecatsforever  #freegaza  #animalrescue  ;836200.0;157900.0;1581;11800.0;https://www.tiktok.com/@zainah.mb/video/7291726776793861382?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-26;2023-10-27 05:10:09
rl.carbona;rl carbona;gengGeng!😘;2100000.0;186600.0;485;13600.0;https://www.tiktok.com/@rl.carbona/video/7293476396146511110?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-25;2023-10-27 05:10:16
rl.carbona;rl carbona;Nag relapse🥲;530600.0;49400.0;285;2713;https://www.tiktok.com/@rl.carbona/video/7292750266493947141?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-23;2023-10-27 05:10:19
rl.carbona;rl carbona;"No allowance; no entry. Hanggang saan aabot ba yang allowance mo? don’t worry! Ang Cornetto ay ₱20 SRP nalang ulet! #cornetto20ulit  @Selecta Philippines  ";89700.0;11300.0;35;645;https://www.tiktok.com/@rl.carbona/video/7288650056557808902?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-11;2023-10-27 05:10:22
rl.carbona;rl carbona;guard ni babylovs😍;2000000.0;290800.0;990;17900.0;https://www.tiktok.com/@rl.carbona/video/7286805078260878597?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-06;2023-10-27 05:10:25
msshiandmrhe;Ms Shi & Mr He;Fried Ice Cream 🍨🔥  “Not Fried Chicken” Ice Cream 🍗 #dessert  #icecream  #foodtiktok  #foodasmr  #friedicecream  ;18700000.0;1700000.0;7257;200900.0;https://www.tiktok.com/@msshiandmrhe/video/7242389448149896494?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-06-09;2023-10-27 05:10:34
msshiandmrhe;Ms Shi & Mr He;Ice Restock 🧊🧊🧊 Excited to try these new ice molds ✨ #asmr  #icerestock  #foodasmr  ;52700000.0;2900000.0;4229;157200.0;https://www.tiktok.com/@msshiandmrhe/video/7263948763742391595?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-08-06;2023-10-27 05:10:38
msshiandmrhe;Ms Shi & Mr He;Edible crystals in the shape of heart clusters 💜 #ediblecrystals  #veganrecipes  #dessert  #japanesefood  #foodasmr  ;5400000.0;617300.0;2701;124200.0;https://www.tiktok.com/@msshiandmrhe/video/7250887258138643758?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-07-01;2023-10-27 05:10:42
msshiandmrhe;Ms Shi & Mr He;Leftover milk homemade cheese 🧀 Expiring milk tastes so fresh 🤤 #cheese  #mozzarella  #easyrecipe  #milk  #foodtiktok  #homecooking  ;93600.0;12300.0;204;1238;https://www.tiktok.com/@msshiandmrhe/video/7294346274667515166?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-27;2023-10-27 05:10:46
yunggravy;Yung Gravy 🍯;save the tity #internationalwomensday  ;1600000.0;154500.0;1508;4955;https://www.tiktok.com/@yunggravy/video/7208361987267398958?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-03-09;2023-10-27 05:10:54
yunggravy;Yung Gravy 🍯;😈;105900000.0;4800000.0;48000.0;209100.0;https://www.tiktok.com/@yunggravy/video/7108846740404555051?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2022-06-14;2023-10-27 05:10:58
yunggravy;Yung Gravy 🍯;gas or mid 🧐;280700.0;28400.0;1055;1179;https://www.tiktok.com/@yunggravy/video/7286621449538948398?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-06;2023-10-27 05:11:02
yunggravy;Yung Gravy 🍯;❄️☃️❤️;1000000.0;160700.0;1397;7498;https://www.tiktok.com/@yunggravy/video/7281770991775239466?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-09-23;2023-10-27 05:11:06
kaylamalecc;kayla;now i’m getting starbucks. #fyp ;101300000.0;11700000.0;84700.0;421900.0;https://www.tiktok.com/@kaylamalecc/video/6998530792481705222?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2021-08-20;2023-10-27 05:11:14
kaylamalecc;kayla;👯‍♂️👯‍♂️ #fyp  ;205100.0;39600.0;425;1295;https://www.tiktok.com/@kaylamalecc/video/7294329115425951022?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-27;2023-10-27 05:11:17
kaylamalecc;kayla;VINTAGE KAYLA #fyp  ;1300000.0;172700.0;848;7535;https://www.tiktok.com/@kaylamalecc/video/7293957306763562286?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-26;2023-10-27 05:11:20
kaylamalecc;kayla;NEW WOMAN #fyp  ;4300000.0;732500.0;3930;24300.0;https://www.tiktok.com/@kaylamalecc/video/7293649350847171883?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-25;2023-10-27 05:11:23
twinny__girls;Prisma_Princy👭;"Sunsilk Dashain Vibes 3 ma participate garnu bhayo ta..?😍   Use this tune and participate in #sunsilkdashainvibes  by showcasing your Dashain Vibes and amazing hairstyles! 3 jana lucky winners haru le hamilai Sunsilk Gang of Girls ma join gari Rs. 100;000 jitna saknu hunexa bhane Sunsilk ko pack ma aafno photo rakhiney mauka paunu hunecha! Sathai Top 30 participants haru le exciting gift hampers pani paunechhan. Do not forget to tag @sunsilknepal and use #sunsilkdashainvibes  . T&C Apply.  #sunsilkdashainvibes  #sunsilknepal  ";232200.0;17100.0;194;648;https://www.tiktok.com/@twinny__girls/video/7289024819033558274?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-12;2023-10-27 05:11:30
twinny__girls;Prisma_Princy👭;"Use this tune and participate in #sunsilkdashainvibes  by showcasing your Dashain Vibes and amazing hairstyles! 3 jana lucky winners haru le hamilai Sunsilk Gang of Girls ma join gari Rs. 100;000 jitna saknu hunexa bhane Sunsilk ko pack ma aafno photo rakhiney mauka paunu hunecha! Sathai Top 30 participants haru le exciting gift hampers pani paunechhan. Do not forget to tag @sunsilknepal and use #sunsilkdashainvibes  . T&C Apply.  #sunsilkdashainvibes  #SunsilkNepal  ";296800.0;18800.0;126;823;https://www.tiktok.com/@twinny__girls/video/7287950663651314946?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-09;2023-10-27 05:11:33
twinny__girls;Prisma_Princy👭;#salala  ❣️;28200.0;3385;36;83;https://www.tiktok.com/@twinny__girls/video/7294139690393947393?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-27;2023-10-27 05:11:36
twinny__girls;Prisma_Princy👭;बिजया दशमी २०८० सालको सबैमा धेरै धेरै शुभकामना ❣️ ;52600.0;4458;37;79;https://www.tiktok.com/@twinny__girls/video/7293478829677432066?is_from_webapp=1&sender_device=pc&web_id=7294391695935424002;2023-10-25;2023-10-27 05:11:38
beca;beca;"eu; o mar e a lua";250500.0;42700.0;391;1154;https://www.tiktok.com/@beca/video/7293969763246574853?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-26;2023-10-27 05:13:17
beca;beca;essa música da vontade de chorar e de ser gostos4;412100.0;70300.0;513;3153;https://www.tiktok.com/@beca/video/7293592555680288005?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-25;2023-10-27 05:13:21
beca;beca;essa aqui ta muito boaaa 😍 #gindefruta  @Diego Facó  @Henry Freitas  ;285300.0;30800.0;498;1064;https://www.tiktok.com/@beca/video/7292920239962983686?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-24;2023-10-27 05:13:25
beca;beca;;295800.0;44800.0;313;1477;https://www.tiktok.com/@beca/video/7292882386667228421?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-23;2023-10-27 05:13:30
danivallem;Dani Valle;Ustedes tambien sienten los dias asi? 😂;20100000.0;1500000.0;11100.0;135300.0;https://www.tiktok.com/@danivallem/video/7239461199325220101?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-06-01;2023-10-27 05:13:37
danivallem;Dani Valle;A ustedes que los grabarían haciendo ? 😂😂😂;11000000.0;933800.0;12800.0;23700.0;https://www.tiktok.com/@danivallem/video/7073222646669823237?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-03-10;2023-10-27 05:13:40
danivallem;Dani Valle;Si soy totalmente 😂 #viral  #oficina  #fyp ;13900000.0;1400000.0;16700.0;46300.0;https://www.tiktok.com/@danivallem/video/6990071570957896965?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2021-07-29;2023-10-27 05:13:43
danivallem;Dani Valle;Les juro que funciona 😂😂😂 Idea de @Bhar Estrella  ❤️;1100000.0;70900.0;573;3967;https://www.tiktok.com/@danivallem/video/7294049233387195653?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-27;2023-10-27 05:13:46
taylorrandsoph;TAYLOR & SOPHIA;I’m CRYING😭❤️ #taylorandsoph  #pregnancy  #babykicks  #husbandreacts  #pregnant  #babymovements  #emotional  ;12700000.0;1900000.0;6036;117200.0;https://www.tiktok.com/@taylorrandsoph/video/7256494647902604586?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-07-17;2023-10-27 05:13:54
taylorrandsoph;TAYLOR & SOPHIA;WE’RE PREGNANT! 👼🏼🤍 — link in bio to watch our YouTube video titled “WE’RE PREGNANT” #taylorandsoph  #pregnant  #pregnancyannouncement  #babies  #pregnancy  ;9100000.0;988700.0;17400.0;32200.000000000004;https://www.tiktok.com/@taylorrandsoph/video/7230533772272520494?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-05-08;2023-10-27 05:13:57
taylorrandsoph;TAYLOR & SOPHIA;Is this not the cutest thing ever?!🫖#taylorandsoph  #tea  #teaparty  #babyshower  #baby  #pregnant  ;210400.0;35300.0;114;898;https://www.tiktok.com/@taylorrandsoph/video/7293667210067823914?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-26;2023-10-27 05:14:00
taylorrandsoph;TAYLOR & SOPHIA;WHAT JUST HAPPENED #taylorandsoph  #pregnancy  #pregnant  #funny  #challenge  ;1600000.0;250300.0;279;7916;https://www.tiktok.com/@taylorrandsoph/video/7292424576221318443?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-22;2023-10-27 05:14:03
analuciadominguezactriz;Analuciadominguez;"Nunca hay que forzar las cosas; Dios siempre te tiene preparado algo mejor; sólo fluye ✨  #parati  #actress  #analuciadominguez  #maquillaje  #makeuptutorial  #makeup  #confienenelproceso  😊";3100000.0;105500.0;1222;4985;https://www.tiktok.com/@analuciadominguezactriz/video/7289111642355354885?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-12;2023-10-27 05:14:12
analuciadominguezactriz;Analuciadominguez;"Nunca hay que forzar las cosas; Dios siempre te tiene preparado algo mejor; sólo fluye ✨  #parati  #actress  #analuciadominguez  #maquillaje  #makeuptutorial  #makeup  #confienenelproceso  😊";8900000.0;105500.0;1222;4985;https://www.tiktok.com/@analuciadominguezactriz/video/7289111642355354885?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-12;2023-10-27 05:14:17
analuciadominguezactriz;Analuciadominguez;Natural o juridica? 🫠😬 #latutimartamonica ;39000000.0;1900000.0;9020;59800.0;https://www.tiktok.com/@analuciadominguezactriz/video/7114436417522060550?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-06-29;2023-10-27 05:14:20
analuciadominguezactriz;Analuciadominguez;🤦🏽‍♀️😴😬  #latutimartamonica  #comedia  #latuti  #foryoupage  #actress  #roberta  #lunes  ;797500.0;63800.0;282;7500;https://www.tiktok.com/@analuciadominguezactriz/video/7290661290832399622?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-17;2023-10-27 05:14:23
thaycouuto;Thay Couto;"sério; zero paciência";12600000.0;1500000.0;15000.0;67100.0;https://www.tiktok.com/@thaycouuto/video/7121432100045196549?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-07-18;2023-10-27 05:14:31
thaycouuto;Thay Couto;o final é tão real;10500000.0;1900000.0;9524;45100.0;https://www.tiktok.com/@thaycouuto/video/7036396336593308933?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2021-11-30;2023-10-27 05:14:34
thaycouuto;Thay Couto;mais uma da minha dc e tchauuuu ate o ano q vem;8000000.0;878300.0;2569;28200.0;https://www.tiktok.com/@thaycouuto/video/7047993308475411718?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-01-01;2023-10-27 05:14:37
thaycouuto;Thay Couto;quem mais?😂;17100.0;4489;7;114;https://www.tiktok.com/@thaycouuto/video/7294275836499201286?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-27;2023-10-27 05:14:40
otakoyakisoba;otakoyakisoba;So much cheaper at WEEE! @Weee! Filipino 🇵🇭  @Weee Asian Supermarket  #weeepartner  #weeepamilya ;191600.0;10200.0;55;437;https://www.tiktok.com/@otakoyakisoba/video/7293879046302108971?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-26;2023-10-27 05:14:49
otakoyakisoba;otakoyakisoba;Reply to @murasakimizu  Introducing the 5 Children of Mama LuLu;8000000.0;958500.0;4566;30000.0;https://www.tiktok.com/@otakoyakisoba/video/7078161852215102766?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-03-23;2023-10-27 05:14:53
otakoyakisoba;otakoyakisoba;Bye…😭;90300000.0;13400000.0;62000.0;879100.0;https://www.tiktok.com/@otakoyakisoba/video/7141368346146196782?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-09-09;2023-10-27 05:14:57
otakoyakisoba;otakoyakisoba;I’m a triple threat. ;6674;784;15;28;https://www.tiktok.com/@otakoyakisoba/video/7294392216976379179?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-27;2023-10-27 05:15:01
aurikatariina;ᴀᴜʀɪ ✨;Welcome home Granny 🩷 #satisfying  ;101600000.0;7000000.0;98800.0;311600.0;https://www.tiktok.com/@aurikatariina/video/7239390817129991450?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-05-31;2023-10-27 05:15:09
aurikatariina;ᴀᴜʀɪ ✨;Calm down it’s just a fridge 😜;107500000.0;6400000.0;52700.0;264400.0;https://www.tiktok.com/@aurikatariina/video/7178806663162514694?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-12-19;2023-10-27 05:15:12
aurikatariina;ᴀᴜʀɪ ✨;I CLEANED MY FOLLOWER’S HOME FOR FREE! 🏠🥰✨PART 1✨ #homecleaning  #makeover  #beforeandafter  #oddlysatisfying  #putzen  ##nettoyer  #wow  #amazing  #foryou ;98700000.0;10900000.0;124400.0;160800.0;https://www.tiktok.com/@aurikatariina/video/6890601087267589377?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2020-11-03;2023-10-27 05:15:15
aurikatariina;ᴀᴜʀɪ ✨;The most breathtaking TRASH MOUNTAIN I’ve ever seen!! 🏔️😻 Cleaning with @Sinicleaning  !!🩷;827800.0;49400.0;560;1247;https://www.tiktok.com/@aurikatariina/video/7293542594649361697?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-25;2023-10-27 05:15:18
krizzsolano;Krizz Solano;Lo peor es que es algo que yo haría😩 #fyp  #foryou  #lesbiana  #wlw  #lgbtq  #🏳️‍🌈 ;987800.0;155100.0;978;17500.0;https://www.tiktok.com/@krizzsolano/video/7123391256935304453?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-07-23;2023-10-27 05:15:27
krizzsolano;Krizz Solano;Que molesto que es lidiar con esto 🙂 #fyp  #foryou  #ansiedad  #saludmental ;1500000.0;209200.0;926;27700.0;https://www.tiktok.com/@krizzsolano/video/7121156224615337222?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-07-17;2023-10-27 05:15:31
krizzsolano;Krizz Solano;HAHAHAHA #fyp  #foryou ;1100000.0;96400.0;324;7490;https://www.tiktok.com/@krizzsolano/video/7056960348506574086?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-01-25;2023-10-27 05:15:35
krizzsolano;Krizz Solano;Definitivamente es un antojo de todo el tiempo 😍🍗 @DiDiFoodcr @PolloGranjerocr #fyp  #foryou  #asmr  #fypシ  #TuPollo  Favorito  #LoEncuentrasSoloEnDiDiFood ;1148;60;2;1;https://www.tiktok.com/@krizzsolano/video/7294081101708938502?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-27;2023-10-27 05:15:39
qpark;Q Park;Frikitona @voozhydrate  #VoozHydrate  ad;120200000.0;7100000.0;22600.0;175700.0;https://www.tiktok.com/@qpark/video/7103598565083188522?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2022-05-31;2023-10-27 05:15:48
qpark;Q Park;I backed it up but it wasn’t fat enough #foryou  #foryoupage  #xyzbca ;98700000.0;12700000.0;80400.0;477200.0;https://www.tiktok.com/@qpark/video/6798581473222905094?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2020-02-29;2023-10-27 05:15:52
qpark;Q Park;When I’m off my diet #mipan ;199500000.0;20700000.0;153400.0;452600.0;https://www.tiktok.com/@qpark/video/6863521962551954693?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2020-08-22;2023-10-27 05:15:56
qpark;Q Park;Maybe they not on tiktok #fyp  ;492900.0;36600.0;450;1843;https://www.tiktok.com/@qpark/video/7293538865581690154?is_from_webapp=1&sender_device=pc&web_id=7294393575126238722;2023-10-25;2023-10-27 05:16:00
