username;nickname;deskripsi;view_count;like_count;comment_count;save_count;link;tanggal_posting;scraped_time;engagement_rate_content
duolingobrasil;Duolingo Brasil 🇧🇷;Vidinha de Tiktokers não é fácil #duolingobrasil  #eumrealapalmadabanana  ;16700000.0;1600000.0;36100.0;88300.0;https://www.tiktok.com/@duolingobrasil/video/7192657475974204677?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2023-01-26;2023-10-27 10:58:01;0.10325748502994012
duolingobrasil;Duolingo Brasil 🇧🇷;I ALWAYS COMEBACK #fivenightsatfreddy  #fnaf  #duolingobrasil  ;33200.0;6425.0;659.0;606.0;https://www.tiktok.com/@duolingobrasil/video/7294407882156576005?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2023-10-27;2023-10-27 10:58:06;0.23162650602409637
matheusyurley;Matheus Yurley;O final eu nao esperava 😂;9000000.0;944400.0;6359.0;36800.0;https://www.tiktok.com/@matheusyurley/video/7275144009591328006?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2023-09-05;2023-10-27 10:58:18;0.10972877777777777
matheusyurley;Matheus Yurley;MUDEI DE IDEIA VAMOS ASSISTIR BARBIE 😂💕;2100000.0;300400.0;529.0;8088.0;https://www.tiktok.com/@matheusyurley/video/7259132119505489157?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2023-07-24;2023-10-27 10:58:23;0.14715095238095238
matheusyurley;Matheus Yurley;Sem foco sem resultados ❤️;698900.0;43500.0;150.0;614.0;https://www.tiktok.com/@matheusyurley/video/7184154925813746949?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2023-01-03;2023-10-27 10:58:29;0.06333381027328659
matheusyurley;Matheus Yurley;NOSSA MATHEUS TU MUDOU 🤬;2400000.0;194600.0;966.0;2273.0;https://www.tiktok.com/@matheusyurley/video/7153686183439060229?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2022-10-13;2023-10-27 10:58:35;0.08243291666666666
sebasmorenooo;Sebastian Moreno 📸;¡La mujer mas pequeña de Colombia! 😮‍💨📸 #sebasmorenooo  #fypシ  #photography  #fotografia  #artistatiktok  #talentotiktok  #artistatiktok  ;69200000.0;5200000.0;38800.0;308400.0;https://www.tiktok.com/@sebasmorenooo/video/7283683355189726469?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2023-09-28;2023-10-27 10:58:47;0.08016184971098265
sebasmorenooo;Sebastian Moreno 📸;¡Se enamoro de Colombia! 📸😮‍💨🇨🇴  #sebasmorenooo  #fypシ  #photography  #fotografia  #talentotiktok  #artistsoftiktok ;23000000.0;2800000.0;24000.0;126000.0;https://www.tiktok.com/@sebasmorenooo/video/7248941568248270086?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2023-06-27;2023-10-27 10:58:54;0.1282608695652174
sebasmorenooo;Sebastian Moreno 📸;Esta niña parece sacada de una pelicula 🥹📸 #sebasmorenooo  #photography  #fotografia  #fypシ  #talentotiktok  #artistatiktok ;37900000.0;5200000.0;18200.0;229700.0;https://www.tiktok.com/@sebasmorenooo/video/7128206789576756485?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2022-08-05;2023-10-27 10:59:01;0.14374406332453826
sebasmorenooo;Sebastian Moreno 📸;¡Que bonitos gemelos! 📸  #sebasmorenooo  #fyp  #fotografia  #photography  #talentotiktok  #artistatiktok ;1400000.0;129800.0;173.0;4065.0;https://www.tiktok.com/@sebasmorenooo/video/7294011754156215557?is_from_webapp=1&sender_device=pc&web_id=7294480820487095810;2023-10-26;2023-10-27 10:59:08;0.09574142857142857
tasyafarasya;Tasya Farasya;"BANYAKKKK BGT GA SI DISINI YG NANYAIN AKU SKINCARE BUAT KULIT KUSAMMMMMMM? cobain serum @Whitelab Official  n10-dose+ brightening serum; aku udh pake lebih dari sebulan & i loveeeee the result!!   ingredientsnya : Niacinamide 10% + hyalucomplex-10 + marine collagen + cybright yg berfungsi utk hidrasi pada kulit dan meratakan warna kulit; dan meningkatkan efikasi dalam proses mencerahkan kulit. ada yg udh coba jg? share review kalian di bawah⭐️";54900.0;3553.0;72.0;136.0;https://www.tiktok.com/@tasyafarasya/video/7294248929133153541?is_from_webapp=1&sender_device=pc&web_id=7294485664949814785;2023-10-27;2023-10-27 11:10:30;0.0685063752276867
tasyafarasya;Tasya Farasya;BYEEEE RED 🖤🖤🖤🖤🖤;214300.0;31000.0;322.0;370.0;https://www.tiktok.com/@tasyafarasya/video/7293861335450930438?is_from_webapp=1&sender_device=pc&web_id=7294485664949814785;2023-10-26;2023-10-27 11:10:36;0.1478861409239384
tasyafarasya;Tasya Farasya;laptop si unyil;373000.0;18400.0;281.0;153.0;https://www.tiktok.com/@tasyafarasya/video/7293853839613119750?is_from_webapp=1&sender_device=pc&web_id=7294485664949814785;2023-10-26;2023-10-27 11:10:43;0.050493297587131364
tasyafarasya;Tasya Farasya;congrats fadilllll single terbarunya huhu 🥹 ;241400.0;21600.0;239.0;312.0;https://www.tiktok.com/@tasyafarasya/video/7293732286648880390?is_from_webapp=1&sender_device=pc&web_id=7294485664949814785;2023-10-25;2023-10-27 11:10:50;0.09176056338028168
ratuauliaa22;Ratu Aulia;;943200.0;120900.0;342.0;2481.0;https://www.tiktok.com/@ratuauliaa22/video/7294219238137482501?is_from_webapp=1&sender_device=pc&web_id=7294485664949814785;2023-10-27;2023-10-27 11:11:02;0.1311736641221374
ratuauliaa22;Ratu Aulia;mey;3700000.0;350000.0;712.0;10200.0;https://www.tiktok.com/@ratuauliaa22/video/7293776872079510790?is_from_webapp=1&sender_device=pc&web_id=7294485664949814785;2023-10-26;2023-10-27 11:11:08;0.09754378378378378
ratuauliaa22;Ratu Aulia;;913900.0;124100.0;336.0;3057.0;https://www.tiktok.com/@ratuauliaa22/video/7293160581635542278?is_from_webapp=1&sender_device=pc&web_id=7294485664949814785;2023-10-24;2023-10-27 11:11:14;0.13950432213590108
ratuauliaa22;Ratu Aulia;;828000.0;106700.0;460.0;2329.0;https://www.tiktok.com/@ratuauliaa22/video/7293126391363554565?is_from_webapp=1&sender_device=pc&web_id=7294485664949814785;2023-10-24;2023-10-27 11:11:19;0.1322330917874396
dermdoctor;DermDoctor | Dr. Shah;Testing out the Low pH Niacinamide Micellar Cleansing Water from @COSRX Official  #cosrxpartner  #cosrxdermskincare  #dermmicellarwater  #niacinamide  #cleansingwater ;498000.0;33400.0;146.0;1213.0;https://www.tiktok.com/@dermdoctor/video/7286999377477061934?is_from_webapp=1&sender_device=pc&web_id=7294486177922270722;2023-10-07;2023-10-27 11:12:26;0.06979718875502008
dermdoctor;DermDoctor | Dr. Shah;How to avoid bed bugs… @Gloss Angeles Podcast  #bedbugs  #paris  #dermatologist  #doctor  #learnontiktok  ;3400000.0;104300.0;1602.0;8573.0;https://www.tiktok.com/@dermdoctor/video/7286984340834127150?is_from_webapp=1&sender_device=pc&web_id=7294486177922270722;2023-10-07;2023-10-27 11:12:33;0.03366911764705882
dermdoctor;DermDoctor | Dr. Shah;Signs that your skin barrier is damaged @Paula’s Choice  #dermdoctor  #skincare  #paulaschoicepartner  #damagedskinbarrier  #learnontiktok  #ceramides ;14800000.0;53600.0;573.0;1698.0;https://www.tiktok.com/@dermdoctor/video/7285527326899588395?is_from_webapp=1&sender_device=pc&web_id=7294486177922270722;2023-10-03;2023-10-27 11:12:39;0.0037750675675675676
dermdoctor;DermDoctor | Dr. Shah;Dangerous pimple @Meg Moran  ;2900000.0;126400.0;547.0;3860.0;https://www.tiktok.com/@dermdoctor/video/7284718020335783214?is_from_webapp=1&sender_device=pc&web_id=7294486177922270722;2023-10-01;2023-10-27 11:12:46;0.04510586206896552
fueyruss;Fueyruss;🥤🥤🥤 #fyp  ;59300000.0;8100000.0;14700.0;480500.0;https://www.tiktok.com/@fueyruss/video/7167107934676208942?is_from_webapp=1&sender_device=pc&web_id=7294486177922270722;2022-11-18;2023-10-27 11:12:59;0.14494435075885329
fueyruss;Fueyruss;IM BACK METRO #fyp  ;105200.0;8213.0;120.0;861.0;https://www.tiktok.com/@fueyruss/video/7269478138269175083?is_from_webapp=1&sender_device=pc&web_id=7294486177922270722;2023-08-21;2023-10-27 11:13:05;0.08739543726235742
fueyruss;Fueyruss;IM JUST TRYNNA SHMACK #fyp  ;50100.0;2681.0;16.0;276.0;https://www.tiktok.com/@fueyruss/video/7265436684458806570?is_from_webapp=1&sender_device=pc&web_id=7294486177922270722;2023-08-10;2023-10-27 11:13:12;0.05934131736526946
fueyruss;Fueyruss;🌈🌈🌈 #fyp  ;129000.0;17000.0;40.0;1112.0;https://www.tiktok.com/@fueyruss/video/7264753815327345963?is_from_webapp=1&sender_device=pc&web_id=7294486177922270722;2023-08-08;2023-10-27 11:13:19;0.14071317829457364
bonecao;bonecão;Apenas reflitam!  ib @luiscarvalhox  #vozdelocutor  #poesia  #comedia ;5900000.0;1200000.0;22800.0;64700.0;https://www.tiktok.com/@bonecao/video/6911293523719376134?is_from_webapp=1&sender_device=pc&web_id=7294486671017018882;2020-12-28;2023-10-27 11:14:22;0.21822033898305085
bonecao;bonecão;ninguém precisa de padrao...;4835.0;747.0;35.0;37.0;https://www.tiktok.com/@bonecao/video/7291074566347066630?is_from_webapp=1&sender_device=pc&web_id=7294486671017018882;2023-10-18;2023-10-27 11:14:29;0.16938986556359875
bonecao;bonecão;ela sempre existiu ;2379.0;338.0;5.0;9.0;https://www.tiktok.com/@bonecao/video/7291072338869636358?is_from_webapp=1&sender_device=pc&web_id=7294486671017018882;2023-10-18;2023-10-27 11:14:36;0.14796132828919714
bonecao;bonecão;lendo os absurdos que vcs escrevem;148100.0;27400.0;81.0;1675.0;https://www.tiktok.com/@bonecao/video/7285096303678213381?is_from_webapp=1&sender_device=pc&web_id=7294486671017018882;2023-10-02;2023-10-27 11:14:42;0.19686698176907494
saraisthreads;Sarai Marie;PART TWO. When HR could care less.    #fyp  #work  #working  #corporate  #corporatelife  #corporatetiktok  #corporateamerica  #corporatehumor  #office  #officelife  #manager  #managersbelike  #career  #quietquit  #actyourwage  #skit  #funny  #sketch  #quietquitting  #veronica  #barista  #baristalife  #baristaproblems  #baristatok  #customer  #customers  #HR  #greenscreen  ;206100.0;44200.0;214.0;1678.0;https://www.tiktok.com/@saraisthreads/video/7294018938705382686?is_from_webapp=1&sender_device=pc&web_id=7294486671017018882;2023-10-26;2023-10-27 11:14:55;0.22363901018922852
saraisthreads;Sarai Marie;#greenscreen  I’d rather spend time with my family. 💅🏽 #actyourwage  #fyp  #work  #working  #corporate  #corporatelife  #corporatetiktok  #corporateamerica  #corporatehumor  #office  #officelife  #manager  #managersbelike  #career  #quietquitting  #quietquittingmyjob  ;16500000.0;2800000.0;10400.0;86700.0;https://www.tiktok.com/@saraisthreads/video/7136250998057913646?is_from_webapp=1&sender_device=pc&web_id=7294486671017018882;2022-08-27;2023-10-27 11:15:02;0.17558181818181817
saraisthreads;Sarai Marie;#greenscreen  No comprendo.  #fyp  #work  #working  #corporate  #corporatelife  #corporatetiktok  #corporateamerica  #corporatehumor  #office  #officelife  #manager  #managersbelike  #career  #quietquit  #actyourwage  #skit  #funny  #sketch  #quietquitting  #veronica  #barista  #baristalife  #baristaproblems  #baristatok  #starbucks  #customer  #customers  #bilingual  #spanish  #spanishspeaker  ;13800000.0;2800000.0;3563.0;146800.0;https://www.tiktok.com/@saraisthreads/video/7224599050321071406?is_from_webapp=1&sender_device=pc&web_id=7294486671017018882;2023-04-22;2023-10-27 11:15:10;0.21379442028985507
saraisthreads;Sarai Marie;Tag your work bestie 😂  #fyp  #work  #working  #corporate  #corporatelife  #corporatetiktok  #corporateamerica  #corporatehumor  #manager  #managersbelike  #career  #quietquit  #actyourwage  #skit  #funny  #sketch  #quietquitting  #veronica  #morale  #companymorale  #company  #companies  #retail  #retailstore  #employee  #retailwork  #customer  #customerservice  ;121400.0;25300.0;143.0;1112.0;https://www.tiktok.com/@saraisthreads/video/7294363181412109599?is_from_webapp=1&sender_device=pc&web_id=7294486671017018882;2023-10-27;2023-10-27 11:15:17;0.21873970345963756
awakbyapern;vivi;Bae lah boy #boy  #dúo  #dewa  ;4746.0;39.0;0.0;0.0;https://www.tiktok.com/@awakbyapern/video/7293082220779048197?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-24;2023-10-27 11:17:12;0.008217446270543615
awakbyapern;vivi;;93700.0;113.0;4.0;7.0;https://www.tiktok.com/@awakbyapern/video/7292492657337568518?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-22;2023-10-27 11:17:17;0.0013233724653148346
awakbyapern;vivi;🍁🍂#fypage  #dewa  #hasil  #rezaara  #film  ;40200.0;69.0;2.0;11.0;https://www.tiktok.com/@awakbyapern/video/7292076444828667141?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-21;2023-10-27 11:17:23;0.0020398009950248755
awakbyapern;vivi;Hawa itu untuk menemani sang adam bukanya……#dewa  ;32500.0;123.0;3.0;7.0;https://www.tiktok.com/@awakbyapern/video/7289787897744706822?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-14;2023-10-27 11:17:29;0.004092307692307692
nlechoppamusic;NLE choppa 💜;Tell Yo Favorite Rapper Ill SMACK TS OUT OF EM ON AND OFF THE BEAT 👿  “C’MON FREESTYLE” LINK IN BIO 💜;6900000.0;1300000.0;7124.0;120800.0;https://www.tiktok.com/@nlechoppamusic/video/7293682661179002158?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-25;2023-10-27 11:17:40;0.2069455072463768
nlechoppamusic;NLE choppa 💜;#stitch  with @jesse  SPIN SPIN SPIN SPIN #SPINCHALLENGENLE  #fyp  #oldchoppa  #nlechoppa  ;123400.0;20400.0;161.0;614.0;https://www.tiktok.com/@nlechoppamusic/video/7294471247948401966?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-27;2023-10-27 11:17:46;0.1715964343598055
nlechoppamusic;NLE choppa 💜;OUT NOW 👿 WE BRINGING THE STANKY LEG BACK !  “WE SEE YOU” #fyp  #oldchoppa  #nlechoppa  #stankyleg  ;77500.0;7890.0;237.0;340.0;https://www.tiktok.com/@nlechoppamusic/video/7294409431268199722?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-27;2023-10-27 11:17:52;0.10925161290322581
nlechoppamusic;NLE choppa 💜;SPIN CHALLENGE!!! WHO SPINING BETTER THAN I 👿💜 #oldchoppa  #fyp  #nlechoppa  #spin  ;167100.0;23900.0;439.0;974.0;https://www.tiktok.com/@nlechoppamusic/video/7294362103983525162?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-27;2023-10-27 11:17:57;0.15148414123279474
ali.samir11;علي سمير;الحمد لله الذي جعل لنا من زينا الحياة نصيب 🧿(( سمير علي سمير ))   بعد انتظار 6 سنوات من الصبر واخيراً رزقني الله بولد  واسميتهُ سمير لكي يحمل اسم والدي الكبير الراحل سمير صبيح مرة اخرى   #علي_سمير  #اكسبلور  #سمير_صبيح  #لارا_علي_سمير  #ترند  ;1800000.0;164400.0;5309.0;3788.0;https://www.tiktok.com/@ali.samir11/video/7281625203430427909?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-09-22;2023-10-27 11:18:09;0.09638722222222222
ali.samir11;علي سمير;نتشرف بخدمة زوار الامام الحسين واخيه أبا الفضل العباس (ع) #علي_سمير  #اكسبلور  #سمير_صبيح  #لارا_علي_سمير  ;2700000.0;218000.0;2492.0;7334.0;https://www.tiktok.com/@ali.samir11/video/7273099200735268101?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-08-30;2023-10-27 11:18:16;0.08438
ali.samir11;علي سمير;إذا أردت أن تكون مميزاً في حياتك 💪 فعليك بمعاشرة الصقور 🦅   #الترند_الجديد  #للمدرسة_سمير_صبيح    #اكسبلور  #علي_سمير  ;2600000.0;273200.0;1906.0;16100.000000000002;https://www.tiktok.com/@ali.samir11/video/7236846562943569157?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-05-25;2023-10-27 11:18:22;0.11200230769230769
ali.samir11;علي سمير;اجمل منظر من اعلى مكان في كربلاء المقدسة ❤️#علي_سمير  #اكسبلور  #سمير_صبيح  ;1900000.0;215900.0;2111.0;6179.0;https://www.tiktok.com/@ali.samir11/video/7232441107156634886?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-05-13;2023-10-27 11:18:27;0.11799473684210526
fardows4;fardows💃🏽;just a joke please ;910500.0;59300.0;602.0;2391.0;https://www.tiktok.com/@fardows4/video/7134020488283606277?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2022-08-21;2023-10-27 11:18:39;0.06841625480505217
fardows4;fardows💃🏽;Something about this song idk😝;9800000.0;2200000.0;17600.0;87700.0;https://www.tiktok.com/@fardows4/video/6968125288639106309?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2021-05-30;2023-10-27 11:18:45;0.23523469387755103
fardows4;fardows💃🏽;in honour of hitting 20million views on my other one😆 but once again no means no😌#asosdaytofright  #xyzbca  #fyp ;21700000.0;4900000.0;18900.0;127200.0;https://www.tiktok.com/@fardows4/video/6887551981674597634?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2020-10-25;2023-10-27 11:18:50;0.23253917050691245
fardows4;fardows💃🏽;;57700.0;7366.0;56.0;401.0;https://www.tiktok.com/@fardows4/video/7294284693426408736?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-27;2023-10-27 11:18:56;0.13558058925476604
lilyxgarcia;Lily Garcia;lilyween volumen 1 💀 #lilycuenta  ;440900.0;103700.0;306.0;3105.0;https://www.tiktok.com/@lilyxgarcia/video/7294360739819687211?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-27;2023-10-27 11:19:07;0.24293717396234973
lilyxgarcia;Lily Garcia;mía ramona cumple ✌🏻 #lilycuenta  ;2100000.0;478400.0;22600.0;23800.0;https://www.tiktok.com/@lilyxgarcia/video/7293989673087634730?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-26;2023-10-27 11:19:13;0.2499047619047619
lilyxgarcia;Lily Garcia;soi la + talentosa #lilycuenta  ;2100000.0;432700.0;980.0;21000.0;https://www.tiktok.com/@lilyxgarcia/video/7293663700332973355?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-25;2023-10-27 11:19:19;0.21651428571428571
lilyxgarcia;Lily Garcia;ay andyyyyyyy 🥹 #lilycuenta  ;921500.0;228500.0;803.0;9322.0;https://www.tiktok.com/@lilyxgarcia/video/7293638552468933930?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-10-25;2023-10-27 11:19:25;0.25895279435702656
drphil;Dr. Phil;So wonderful to see young people on the spectrum finding their own comfort level at their pace while experiencing the joy of tennis. Have met some of the most fascinating kids. Love seeing their faces light up when they hit a great shot!  To get involved visit https://aceingautism.org #ACEingAutism  #autismacceptancemonth  ;103100.0;1349.0;52.0;47.0;https://www.tiktok.com/@drphil/video/7227279637003570478?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-04-29;2023-10-27 11:19:36;0.014044616876818622
drphil;Dr. Phil;“The connection between our emotions and our hearts isn’t just figurative. People really can die of a broken heart.”;103500.0;1948.0;98.0;113.0;https://www.tiktok.com/@drphil/video/7216103936930090286?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2023-03-30;2023-10-27 11:19:42;0.020859903381642512
drphil;Dr. Phil;My most opinionated guest yet #dogtok ;280600.0;9192.0;254.0;289.0;https://www.tiktok.com/@drphil/video/7172303012478766382?is_from_webapp=1&sender_device=pc&web_id=7294487381910390274;2022-12-02;2023-10-27 11:19:47;0.03469351389878831
